Sigla;Código;Município;1991;2000;2010
MG;3155009;Rio Doce;28.38;12.17;4.08
MG;3155108;Rio do Prado;63.33;36.23;16.79
MG;3155207;Rio Espera;50.54;26;17.81
MG;3155306;Rio Manso;28.65;8.04;0.99
MG;3155405;Rio Novo;14.63;5.75;2.69
MG;3155504;Rio Paranaíba;12.3;3.51;2.02
MG;3155603;Rio Pardo de Minas;41.75;37.04;18.32
MG;3155702;Rio Piracicaba;28.93;12.2;2.84
MG;3155801;Rio Pomba;17.01;6.91;2.36
MG;3155900;Rio Preto;18.68;6.76;4.64
MG;3156007;Rio Vermelho;40.46;30.31;22.5
MG;3156106;Ritápolis;22.85;9;1.89
MG;3156205;Rochedo de Minas;27.62;0;2.69
MG;3156304;Rodeiro;22.96;3.35;0
MG;3156403;Romaria;6.5;4.8;0.39
MG;3156452;Rosário da Limeira;35.8;16.9;2.85
MG;3156502;Rubelita;51.36;46.55;23.36
MG;3156601;Rubim;48.03;31.25;13.67
MG;3156700;Sabará;11.76;6.14;1.51
MG;3156809;Sabinópolis;37.85;22.83;7.64
MG;3156908;Sacramento;13.13;1.65;1.32
MG;3157005;Salinas;32.81;22.9;8.63
MG;3157104;Salto da Divisa;37.09;21.5;14.12
MG;3157203;Santa Bárbara;15.79;9.4;4.76
MG;3157252;Santa Bárbara do Leste;26.07;11.36;10.22
MG;3157278;Santa Bárbara do Monte Verde;31.22;11.27;10.98
MG;3157302;Santa Bárbara do Tugúrio;37.14;27.93;4.7
MG;3157336;Santa Cruz de Minas;21.96;5.49;2.15
MG;3157377;Santa Cruz de Salinas;40.53;61.61;24.3
MG;3157401;Santa Cruz do Escalvado;46.69;23.64;5.37
MG;3157500;Santa Efigênia de Minas;43.32;35.9;17.08
MG;3157609;Santa Fé de Minas;32.69;27.98;16.05
MG;3157658;Santa Helena de Minas;58.77;35.08;21.7
MG;3157708;Santa Juliana;7.15;2.09;1.21
MG;3157807;Santa Luzia;10.42;5.42;2.12
MG;3157906;Santa Margarida;29.5;14.01;15.64
MG;3158003;Santa Maria de Itabira;52.22;14.2;5.34
MG;3158102;Santa Maria do Salto;50.35;23.94;8.33
MG;3158201;Santa Maria do Suaçuí;46.86;30.29;10.42
MG;3158300;Santana da Vargem;11.86;0.59;0.58
MG;3158409;Santana de Cataguases;23.98;10.8;3.58
MG;3158508;Santana de Pirapama;42.92;20.59;5.66
MG;3158607;Santana do Deserto;18.94;8.34;3.5
MG;3158706;Santana do Garambéu;40.69;22.94;6.38
MG;3158805;Santana do Jacaré;8.11;5.01;2.25
MG;3158904;Santana do Manhuaçu;32.25;9.42;9.82
MG;3158953;Santana do Paraíso;24.79;15.27;3.18
MG;3159001;Santana do Riacho;33.26;17.83;5.57
MG;3159100;Santana dos Montes;34.13;23.37;5.66
MG;3159209;Santa Rita de Caldas;6.58;5.57;0.67
MG;3159308;Santa Rita de Jacutinga;23.29;7.67;4.04
MG;3159357;Santa Rita de Minas;27.7;5.83;4.72
MG;3159407;Santa Rita de Ibitipoca;48.01;18.7;7.93
MG;3159506;Santa Rita do Itueto;45.24;13.1;7.98
MG;3159605;Santa Rita do Sapucaí;10.22;2.43;1.23
MG;3159704;Santa Rosa da Serra;17.42;3.64;3.23
MG;3159803;Santa Vitória;16.27;4.67;1.68
MG;3159902;Santo Antônio do Amparo;21.62;3.8;1.95
MG;3160009;Santo Antônio do Aventureiro;23.35;10.44;1.81
MG;3160108;Santo Antônio do Grama;38.68;7.41;4.2
MG;3160207;Santo Antônio do Itambé;55.11;42.88;20.9
MG;3160306;Santo Antônio do Jacinto;61.26;41;23.19
MG;3160405;Santo Antônio do Monte;8.09;0.93;0.52
MG;3160454;Santo Antônio do Retiro;61.84;51.01;39.69
MG;3160504;Santo Antônio do Rio Abaixo;41.12;11.42;13.15
MG;3160603;Santo Hipólito;43.08;28.21;4.31
MG;3160702;Santos Dumont;16.15;7.38;3.44
MG;3160801;São Bento Abade;13.29;5.53;2.44
MG;3160900;São Brás do Suaçuí;19.8;13.2;5.57
MG;3160959;São Domingos das Dores;34.69;8.87;6.05
MG;3161007;São Domingos do Prata;35.63;17.11;4.15
MG;3161056;São Félix de Minas;54.25;29.03;10.99
MG;3161106;São Francisco;48.57;39.37;15.88
MG;3161205;São Francisco de Paula;24.23;5.88;1.42
MG;3161304;São Francisco de Sales;4.39;6.92;6.37
MG;3161403;São Francisco do Glória;25.65;13.36;5.43
MG;3161502;São Geraldo;34.28;11.76;3.26
MG;3161601;São Geraldo da Piedade;44.03;30.26;12.24
MG;3161650;São Geraldo do Baixio;29.35;23.47;7.49
MG;3161700;São Gonçalo do Abaeté;23.12;7.95;5.32
MG;3161809;São Gonçalo do Pará;9.6;3.14;1.1
MG;3161908;São Gonçalo do Rio Abaixo;28.76;13.91;5.42
MG;3162005;São Gonçalo do Sapucaí;17.81;4.73;1.46
MG;3162104;São Gotardo;8.23;14.56;0.45
MG;3162203;São João Batista do Glória;8.36;3.3;1.85
MG;3162252;São João da Lagoa;53.01;31.22;15.43
MG;3162302;São João da Mata;7.65;1.33;1.64
MG;3162401;São João da Ponte;52.8;34.06;18.18
MG;3162450;São João das Missões;79.4;56.65;33.88
MG;3162500;São João del Rei;10.85;3.15;1.46
MG;3162559;São João do Manhuaçu;21.76;14.65;8.44
MG;3162575;São João do Manteninha;43.16;16.7;5.49
MG;3162609;São João do Oriente;29.9;15.88;2.74
MG;3162658;São João do Pacuí;69.04;38.42;22.42
MG;3162708;São João do Paraíso;42.53;33.75;11.69
MG;3162807;São João Evangelista;36.83;28.99;9.65
MG;3162906;São João Nepomuceno;10.87;3.73;1.04
MG;3162922;São Joaquim de Bicas;22.03;13.59;2.89
MG;3162948;São José da Barra;10.89;2.9;0.44
MG;3162955;São José da Lapa;8.38;3.49;1.57
MG;3163003;São José da Safira;40.47;23.75;6.69
MG;3163102;São José da Varginha;8.17;3.21;1.72
MG;3163201;São José do Alegre;33.1;6.85;2.04
MG;3163300;São José do Divino;56.51;24.75;8.71
MG;3163409;São José do Goiabal;30.2;12.62;3.33
MG;3163508;São José do Jacuri;44.65;17.78;13.35
MG;3163607;São José do Mantimento;41.85;30.84;11.83
MG;3163706;São Lourenço;13.53;2.34;0.93
MG;3163805;São Miguel do Anta;48.27;14.36;5.76
MG;3163904;São Pedro da União;19.24;2.95;2.08
MG;3164001;São Pedro dos Ferros;34.45;10.78;1.79
MG;3164100;São Pedro do Suaçuí;35.71;30.39;10.07
MG;3164209;São Romão;38.28;31.81;14.2
MG;3164308;São Roque de Minas;4.36;6.09;2.44
MG;3164407;São Sebastião da Bela Vista;13.78;2.53;1.86
MG;3164431;São Sebastião da Vargem Alegre;28.72;22.25;6.65
MG;3164472;São Sebastião do Anta;29.21;18.44;8.26
MG;3164506;São Sebastião do Maranhão;49.46;42.86;20.31
MG;3164605;São Sebastião do Oeste;16.1;5.14;0.49
MG;3164704;São Sebastião do Paraíso;7.39;1.01;0.57
MG;3164803;São Sebastião do Rio Preto;75.56;16.15;6.82
MG;3164902;São Sebastião do Rio Verde;33.7;26.71;5.39
MG;3165008;São Tiago;26.99;8.03;1.14
MG;3165107;São Tomás de Aquino;8.94;3.33;1.81
MG;3165206;São Thomé das Letras;35.77;7.37;2.45
MG;3165305;São Vicente de Minas;33.54;7.88;3.56
MG;3165404;Sapucaí-Mirim;16.03;5.26;2.22
MG;3165503;Sardoá;38.69;25.31;13.31
MG;3165537;Sarzedo;19.35;3.91;0.39
MG;3165552;Setubinha;47.95;38.74;27.11
MG;3165560;Sem-Peixe;48.51;22.87;10.18
MG;3165578;Senador Amaral;7.66;19.39;7.61
MG;3165602;Senador Cortes;31.06;1.71;3.45
MG;3165701;Senador Firmino;42.22;11.75;4.37
MG;3165800;Senador José Bento;8.99;2.07;0.22
MG;3165909;Senador Modestino Gonçalves;51.46;47.78;14.01
MG;3166006;Senhora de Oliveira;52.13;26.08;8.4
MG;3166105;Senhora do Porto;40.16;28.3;9.33
MG;3166204;Senhora dos Remédios;44.49;32.69;12.25
MG;3166303;Sericita;49.81;20.64;7.19
MG;3166402;Seritinga;27.53;8.9;4.33
MG;3166501;Serra Azul de Minas;62.73;44.49;26.35
MG;3166600;Serra da Saudade;9.65;1.84;0.26
MG;3166709;Serra dos Aimorés;28.59;17.85;8.24
MG;3166808;Serra do Salitre;7.23;2.89;2.49
MG;3166907;Serrania;10.54;3.51;1.05
MG;3166956;Serranópolis de Minas;48.5;22.32;16.22
MG;3167004;Serranos;12.78;20.02;5.05
MG;3167103;Serro;45.66;38.86;12.6
MG;3167202;Sete Lagoas;10.76;4.44;1.24
MG;3167301;Silveirânia;35.99;12.88;1.77
MG;3167400;Silvianópolis;9.45;1.43;0.87
MG;3167509;Simão Pereira;19.91;3.64;4.03
MG;3167608;Simonésia;41.34;17.98;13.02
MG;3167707;Sobrália;48.41;20.36;12.06
MG;3167806;Soledade de Minas;20.6;6.35;2.76
MG;3167905;Tabuleiro;25.82;10.42;1.63
MG;3168002;Taiobeiras;36.97;21.07;4.88
MG;3168051;Taparuba;33.47;11.32;7.73
MG;3168101;Tapira;4.92;4.43;3.94
MG;3168200;Tapiraí;19.39;3.84;3.61
MG;3168309;Taquaraçu de Minas;25.35;14.15;5.53
MG;3168408;Tarumirim;51.78;25.47;8.44
MG;3168507;Teixeiras;27.25;12.83;4.22
MG;3168606;Teófilo Otoni;23.94;13.22;5.47
MG;3168705;Timóteo;7.91;4.7;1.03
MG;3168804;Tiradentes;16.28;4.97;1.43
MG;3168903;Tiros;15.67;3.54;5.11
MG;3169000;Tocantins;25.45;5.49;1.28
MG;3169059;Tocos do Moji;9.98;15.68;3.8
MG;3169109;Toledo;8.17;8.71;0.91
MG;3169208;Tombos;20.43;7.85;2.46
MG;3169307;Três Corações;7.9;3.95;1.59
MG;3169356;Três Marias;15.21;7.24;2.95
MG;3169406;Três Pontas;8.79;2.4;0.46
MG;3169505;Tumiritinga;82.4;15.11;6.27
MG;3169604;Tupaciguara;12.35;4.35;1.96
MG;3169703;Turmalina;36.88;18.68;7.76
MG;3169802;Turvolândia;11.52;2.62;0.58
MG;3169901;Ubá;12.3;3.13;0.65
MG;3170008;Ubaí;38.5;44.44;17.48
MG;3170057;Ubaporanga;35.39;15.35;7.99
MG;3170107;Uberaba;3.46;2.06;0.67
MG;3170206;Uberlândia;2.5;1.71;0.7
MG;3170305;Umburatiba;36.71;26.44;12.42
MG;3170404;Unaí;18.93;6.69;3.44
MG;3170438;União de Minas;19.19;10.19;4.67
MG;3170479;Uruana de Minas;46.06;28.3;15.36
MG;3170503;Urucânia;29.74;11.78;2.31
MG;3170529;Urucuia;53.28;38.83;12.86
MG;3170578;Vargem Alegre;43.63;20.77;6.71
MG;3170602;Vargem Bonita;11.26;5.25;1.98
MG;3170651;Vargem Grande do Rio Pardo;38.07;42.15;15.35
MG;3170701;Varginha;4.12;1.24;0.39
MG;3170750;Varjão de Minas;9.56;4.29;3.37
MG;3170800;Várzea da Palma;25.16;15.86;4.81
MG;3170909;Varzelândia;58.54;46.15;22.81
MG;3171006;Vazante;10.78;3.78;2.49
MG;3171030;Verdelândia;46.67;43.77;14.73
MG;3171071;Veredinha;62.01;26.91;14.66
MG;3171105;Veríssimo;2.86;5.43;0.49
MG;3171154;Vermelho Novo;44.95;18.59;15.4
MG;3171204;Vespasiano;18.75;5.39;1.02
MG;3171303;Viçosa;12.56;4.19;1.85
MG;3171402;Vieiras;46.64;13.71;5.13
MG;3171501;Mathias Lobato;43.27;25.82;14.18
MG;3171600;Virgem da Lapa;40.46;30.91;17.76
MG;3171709;Virgínia;32.38;15.35;4.69
MG;3171808;Virginópolis;42.77;17.1;8.34
MG;3171907;Virgolândia;41.43;28.56;12.86
MG;3172004;Visconde do Rio Branco;24.35;5.5;1.22
MG;3172103;Volta Grande;24.21;10.94;5.45
MG;3172202;Wenceslau Braz;32.85;7.45;4.29
MS;5000203;Água Clara;4.03;2.05;1.27
MS;5000252;Alcinópolis;8.9;9.17;1.63
MS;5000609;Amambaí;13.8;11.49;10.58
MS;5000708;Anastácio;21.04;14.2;4.54
MS;5000807;Anaurilândia;13.61;11.09;5.83
MS;5000856;Angélica;19.62;10.14;2.07
MS;5000906;Antônio João;26.25;16.76;11.57
MS;5001003;Aparecida do Taboado;9.63;5.34;2.95
MS;5001102;Aquidauana;15.63;13.18;6.86
MS;5001243;Aral Moreira;13.28;18.73;11.89
MS;5001508;Bandeirantes;8.93;3.89;3.89
MS;5001904;Bataguassu;9.83;5.23;2.13
MS;5002001;Batayporã;16.58;7.81;3.65
MS;5002100;Bela Vista;17.71;17.47;5.25
MS;5002159;Bodoquena;21.59;15.04;6.57
MS;5002209;Bonito;17.93;7.13;1.33
MS;5002308;Brasilândia;9.25;3.77;0.81
MS;5002407;Caarapó;19.19;11.58;10.46
MS;5002605;Camapuã;9.65;7.17;2.2
MS;5002704;Campo Grande;3.19;3.02;0.99
MS;5002803;Caracol;29.63;12.74;3.06
MS;5002902;Cassilândia;7.4;3.28;1.2
MS;5002951;Chapadão do Sul;3.73;1.45;0.93
MS;5003108;Corguinho;22.55;8.74;5.47
MS;5003157;Coronel Sapucaia;20.08;16.11;16.87
MS;5003207;Corumbá;16.57;12.58;4.34
MS;5003256;Costa Rica;10.55;19.33;1.58
MS;5003306;Coxim;14.75;4.72;1.7
MS;5003454;Deodápolis;22.91;11.25;1.47
MS;5003488;Dois Irmãos do Buriti;27.85;24.08;12.38
MS;5003504;Douradina;19.95;20.82;11.24
MS;5003702;Dourados;8.2;5.17;1.57
MS;5003751;Eldorado;18.61;10.42;5.91
MS;5003801;Fátima do Sul;13.84;6.87;1.81
MS;5003900;Figueirão;7.59;6.36;0.58
MS;5004007;Glória de Dourados;15.6;8.02;1.72
MS;5004106;Guia Lopes da Laguna;20.72;13.77;7.71
MS;5004304;Iguatemi;16.23;5.92;5.94
MS;5004403;Inocência;5.44;5.42;0.88
MS;5004502;Itaporã;17.36;9.68;9.29
MS;5004601;Itaquiraí;21.79;15.15;9.44
MS;5004700;Ivinhema;13.89;5.71;1.07
MS;5004809;Japorã;43.14;28.24;42.15
MS;5004908;Jaraguari;13.77;11.2;3.35
MS;5005004;Jardim;18.22;8.87;4.45
MS;5005103;Jateí;27.12;8.06;5.43
MS;5005152;Juti;24.76;25.22;12.47
MS;5005202;Ladário;24.56;11;5.2
MS;5005251;Laguna Carapã;14.41;13.87;9.45
MS;5005400;Maracaju;9.19;8.38;3.81
MS;5005608;Miranda;26.68;37.52;9.41
MS;5005681;Mundo Novo;13.39;6.95;3.69
MS;5005707;Naviraí;7.67;4.1;2.29
MS;5005806;Nioaque;33.79;25.03;12.72
MS;5006002;Nova Alvorada do Sul;10.37;4.39;3.84
MS;5006200;Nova Andradina;8.04;4.37;2.54
MS;5006259;Novo Horizonte do Sul;38.41;17.77;1.71
MS;5006275;Paraíso das Águas;;;
MS;5006309;Paranaíba;7.35;4.85;1.36
MS;5006358;Paranhos;35.89;15.84;33.54
MS;5006408;Pedro Gomes;20.45;10.51;2.84
MS;5006606;Ponta Porã;9.05;9.88;5.94
MS;5006903;Porto Murtinho;27.73;17.09;9.25
MS;5007109;Ribas do Rio Pardo;7.94;3.68;3.51
MS;5007208;Rio Brilhante;11.1;8.65;2.74
MS;5007307;Rio Negro;16.79;4.74;3.5
MS;5007406;Rio Verde de Mato Grosso;17.04;4.24;3.06
MS;5007505;Rochedo;29.97;9.15;2.03
MS;5007554;Santa Rita do Pardo;15.87;5.72;4.94
MS;5007695;São Gabriel do Oeste;6.97;4.89;1.58
MS;5007703;Sete Quedas;13.18;11.7;9.48
MS;5007802;Selvíria;10.46;8.83;4.13
MS;5007901;Sidrolândia;17.28;13.39;7.89
MS;5007935;Sonora;4.9;6.08;2.99
MS;5007950;Tacuru;23.87;17.99;23.07
MS;5007976;Taquarussu;18.83;13.05;5.47
MS;5008008;Terenos;13;12.05;7.53
MS;5008305;Três Lagoas;7.37;3.57;1.33
MS;5008404;Vicentina;16.14;11.03;1.58
MT;5100102;Acorizal;35.29;21.63;14.91
MT;5100201;Água Boa;12.2;7.66;1.45
MT;5100250;Alta Floresta;16.29;4.71;1.86
MT;5100300;Alto Araguaia;11.88;5.97;3.66
MT;5100359;Alto Boa Vista;28.85;16.43;25.18
MT;5100409;Alto Garças;12.34;4.75;2.15
MT;5100508;Alto Paraguai;26.14;18.53;12.45
MT;5100607;Alto Taquari;8.05;3.33;1.15
MT;5100805;Apiacás;19.81;9.48;6.82
MT;5101001;Araguaiana;14.41;7.93;3.77
MT;5101209;Araguainha;20.46;10.11;1.32
MT;5101258;Araputanga;11.53;3.71;3.56
MT;5101308;Arenápolis;14.84;15.82;2.51
MT;5101407;Aripuanã;12.72;6.33;14.66
MT;5101605;Barão de Melgaço;38.33;25;13.62
MT;5101704;Barra do Bugres;14.83;9.38;6.96
MT;5101803;Barra do Garças;10.81;5.22;4.09
MT;5101852;Bom Jesus do Araguaia;23.81;10.64;3.91
MT;5101902;Brasnorte;9.03;9.07;9.04
MT;5102504;Cáceres;18.42;11.33;4.69
MT;5102603;Campinápolis;29.29;23.36;37.82
MT;5102637;Campo Novo do Parecis;9.08;12.35;0.73
MT;5102678;Campo Verde;11.17;2.8;1.51
MT;5102686;Campos de Júlio;3.86;41.87;0.46
MT;5102694;Canabrava do Norte;18.44;16.72;14.85
MT;5102702;Canarana;15.39;5.59;5.08
MT;5102793;Carlinda;29.9;17.29;9.26
MT;5102850;Castanheira;22.86;12.88;5.54
MT;5103007;Chapada dos Guimarães;22.69;19.52;9.09
MT;5103056;Cláudia;1.71;10.76;5.32
MT;5103106;Cocalinho;15.07;7.21;3.84
MT;5103205;Colíder;25.92;10.07;3.91
MT;5103254;Colniza;23.57;19.27;22.95
MT;5103304;Comodoro;19.45;17.48;8.44
MT;5103353;Confresa;43.25;24.01;14.24
MT;5103361;Conquista D'Oeste;11.37;26.95;4
MT;5103379;Cotriguaçu;13.51;25.34;21.39
MT;5103403;Cuiabá;5.53;3.37;1.33
MT;5103437;Curvelândia;35.16;12.29;2.92
MT;5103452;Denise;11.95;4.26;1.85
MT;5103502;Diamantino;10.34;9.1;2.98
MT;5103601;Dom Aquino;15.12;11.2;7.43
MT;5103700;Feliz Natal;12.75;5.59;5.96
MT;5103809;Figueirópolis D'Oeste;24.86;11.28;2.27
MT;5103858;Gaúcha do Norte;36.1;5.01;34.95
MT;5103908;General Carneiro;36.86;24.27;15.13
MT;5103957;Glória D'Oeste;5.73;10.98;2.51
MT;5104104;Guarantã do Norte;26.73;8.13;3.46
MT;5104203;Guiratinga;7.39;10.33;6.27
MT;5104500;Indiavaí;20.53;15.22;3.24
MT;5104526;Ipiranga do Norte;4.87;6.64;2
MT;5104542;Itanhangá;6.28;18.52;5.38
MT;5104559;Itaúba;11.85;17.07;3.53
MT;5104609;Itiquira;18.5;3.11;2.99
MT;5104807;Jaciara;10.73;4.12;3.2
MT;5104906;Jangada;45.18;23.06;25.4
MT;5105002;Jauru;27.95;18.48;9.92
MT;5105101;Juara;17.56;4.46;3.01
MT;5105150;Juína;11.19;6.32;4.3
MT;5105176;Juruena;13.31;5.95;5.57
MT;5105200;Juscimeira;12.75;12.67;3.33
MT;5105234;Lambari D'Oeste;42.04;11.49;3.44
MT;5105259;Lucas do Rio Verde;5.57;0.57;1.45
MT;5105309;Luciára;28.72;26.67;6.9
MT;5105507;Vila Bela da Santíssima Trindade;24.99;21.11;15.1
MT;5105580;Marcelândia;6.54;5.08;5.62
MT;5105606;Matupá;7.05;11.33;7.25
MT;5105622;Mirassol d'Oeste;8.4;8.51;2.79
MT;5105903;Nobres;26.14;11.08;3.82
MT;5106000;Nortelândia;14.56;12.21;7.6
MT;5106109;Nossa Senhora do Livramento;34.97;22.4;13.7
MT;5106158;Nova Bandeirantes;22.42;34.25;15.75
MT;5106174;Nova Nazaré;48.92;20.7;16.24
MT;5106182;Nova Lacerda;33.27;15.17;12.9
MT;5106190;Nova Santa Helena;15.11;11.35;2.89
MT;5106208;Nova Brasilândia;27.87;18.65;18.13
MT;5106216;Nova Canaã do Norte;27.2;9.84;6.22
MT;5106224;Nova Mutum;6.08;1.64;0.62
MT;5106232;Nova Olímpia;5.42;5.94;3.78
MT;5106240;Nova Ubiratã;13.52;7.7;6.26
MT;5106257;Nova Xavantina;16.97;6.11;2.64
MT;5106265;Novo Mundo;28.43;16.36;7.22
MT;5106273;Novo Horizonte do Norte;27.47;9.4;14.74
MT;5106281;Novo São Joaquim;19.79;10.25;5.2
MT;5106299;Paranaíta;26.77;9.39;6.63
MT;5106307;Paranatinga;18.84;9.04;8.27
MT;5106315;Novo Santo Antônio;38.28;33.49;5.75
MT;5106372;Pedra Preta;10.48;4.59;3.99
MT;5106422;Peixoto de Azevedo;7.65;16.58;14.18
MT;5106455;Planalto da Serra;32.02;21.95;6.3
MT;5106505;Poconé;16.88;19.99;9.42
MT;5106653;Pontal do Araguaia;7.52;2.44;3.38
MT;5106703;Ponte Branca;20.82;6.79;1.35
MT;5106752;Pontes e Lacerda;8.16;6.83;2.46
MT;5106778;Porto Alegre do Norte;33.52;17.06;10.75
MT;5106802;Porto dos Gaúchos;13.9;4.36;3.79
MT;5106828;Porto Esperidião;24.42;17.95;7.78
MT;5106851;Porto Estrela;38.29;15.76;20.61
MT;5107008;Poxoréo;19.1;17.25;8.2
MT;5107040;Primavera do Leste;7.94;1.65;1.11
MT;5107065;Querência;32.66;17.36;9.22
MT;5107107;São José dos Quatro Marcos;16.5;8.67;2.53
MT;5107156;Reserva do Cabaçal;30.4;13.74;5.86
MT;5107180;Ribeirão Cascalheira;24.01;14.88;14.18
MT;5107198;Ribeirãozinho;18.21;13.08;1.95
MT;5107206;Rio Branco;25.8;13.4;3.21
MT;5107248;Santa Carmem;2.95;12.04;0.69
MT;5107263;Santo Afonso;10.02;22.11;4.98
MT;5107297;São José do Povo;26.23;8.73;9.03
MT;5107305;São José do Rio Claro;2.65;7.16;3.85
MT;5107354;São José do Xingu;15.9;16.68;6.66
MT;5107404;São Pedro da Cipa;12.84;9.43;4.14
MT;5107578;Rondolândia;26.76;24.57;13.96
MT;5107602;Rondonópolis;9.18;4.47;1.35
MT;5107701;Rosário Oeste;28.27;18.27;7.75
MT;5107743;Santa Cruz do Xingu;15.12;26;7.89
MT;5107750;Salto do Céu;17.68;15.72;3.79
MT;5107768;Santa Rita do Trivelato;11.66;69.47;2.41
MT;5107776;Santa Terezinha;41.71;30.51;18.24
MT;5107792;Santo Antônio do Leste;3.15;18.37;14.53
MT;5107800;Santo Antônio do Leverger;24.48;18.89;8.16
MT;5107859;São Félix do Araguaia;24.24;20.59;21.51
MT;5107875;Sapezal;4.67;0.62;2.35
MT;5107883;Serra Nova Dourada;52.82;39.17;6.24
MT;5107909;Sinop;2.15;1.19;0.82
MT;5107925;Sorriso;5.58;1.88;1.77
MT;5107941;Tabaporã;16.26;18.86;5.54
MT;5107958;Tangará da Serra;10.08;4.59;2.25
MT;5108006;Tapurah;4.58;3.91;2.91
MT;5108055;Terra Nova do Norte;23.87;16.66;5.95
MT;5108105;Tesouro;15.67;6.03;10.62
MT;5108204;Torixoréu;10.39;9.5;5.84
MT;5108303;União do Sul;10.14;1.94;5.15
MT;5108352;Vale de São Domingos;24.26;9.76;4.75
MT;5108402;Várzea Grande;9.24;4.31;2.01
MT;5108501;Vera;10.56;3.21;3.95
MT;5108600;Vila Rica;33.35;11.66;3.06
MT;5108808;Nova Guarita;28.97;18.97;5.42
MT;5108857;Nova Marilândia;12.68;9.32;4.08
MT;5108907;Nova Maringá;4.48;5.75;2.39
MT;5108956;Nova Monte verde;10.22;16.4;4.9
MT;5199919;São Gonçalo;;;
PA;1500107;Abaetetuba;29.51;31.33;18.98
PA;1500131;Abel Figueiredo;16.8;10.96;9.38
PA;1500206;Acará;50.04;31.69;27.51
PA;1500305;Afuá;35.99;32.71;45.65
PA;1500347;Água Azul do Norte;38.77;29.29;22.36
PA;1500404;Alenquer;38.34;36.59;34.14
PA;1500503;Almeirim;28.64;28.56;20.47
PA;1500602;Altamira;25.07;10.44;11.25
PA;1500701;Anajás;21.87;32.21;38.53
PA;1500800;Ananindeua;11.42;9.09;4.16
PA;1500859;Anapu;68.84;34.02;26.31
PA;1500909;Augusto Corrêa;49.69;40.39;40.76
PA;1500958;Aurora do Pará;33.77;34.82;33.58
PA;1501006;Aveiro;56.79;57.41;41.63
PA;1501105;Bagre;39.96;43.99;28.34
PA;1501204;Baião;51.83;42.59;28.21
PA;1501253;Bannach;56.21;19.29;17.47
PA;1501303;Barcarena;21.3;18.42;10.49
PA;1501402;Belém;8.61;7.69;3.54
PA;1501451;Belterra;46.67;52.5;28.5
PA;1501501;Benevides;36.73;16.51;6.95
PA;1501576;Bom Jesus do Tocantins;36.06;27.52;12.98
PA;1501600;Bonito;42.02;33.58;22.74
PA;1501709;Bragança;37.73;28.25;20.59
PA;1501725;Brasil Novo;25.21;20.42;26.63
PA;1501758;Brejo Grande do Araguaia;59.44;25;20.34
PA;1501782;Breu Branco;28.41;23.89;20.91
PA;1501808;Breves;38.99;36.61;32.09
PA;1501907;Bujaru;37.22;40.9;31.25
PA;1501956;Cachoeira do Piriá;68.17;53.23;43.93
PA;1502004;Cachoeira do Arari;37.43;45.06;36.27
PA;1502103;Cametá;45.5;46.37;29.03
PA;1502152;Canaã dos Carajás;38.81;20.67;8.24
PA;1502202;Capanema;25.01;22.58;14.23
PA;1502301;Capitão Poço;44.26;42.65;25.24
PA;1502400;Castanhal;20.26;13.58;7.15
PA;1502509;Chaves;43.41;43.38;43.41
PA;1502608;Colares;42.88;40.13;26.14
PA;1502707;Conceição do Araguaia;23.36;21.29;11.78
PA;1502756;Concórdia do Pará;28.14;26.99;15.39
PA;1502764;Cumaru do Norte;25.9;29.69;24.58
PA;1502772;Curionópolis;21.56;29.74;18.69
PA;1502806;Curralinho;29.57;26.21;35.17
PA;1502855;Curuá;44.86;46;38.99
PA;1502905;Curuçá;61.13;41.15;27.54
PA;1502939;Dom Eliseu;21.42;24.53;8.74
PA;1502954;Eldorado dos Carajás;24.97;39.56;20.35
PA;1503002;Faro;62.87;44.77;38.39
PA;1503044;Floresta do Araguaia;32.57;33.11;29.23
PA;1503077;Garrafão do Norte;42.53;47.64;24.06
PA;1503093;Goianésia do Pará;25.53;20.03;16.34
PA;1503101;Gurupá;43.55;39.04;33.07
PA;1503200;Igarapé-Açu;35.34;32.29;17.77
PA;1503309;Igarapé-Miri;37.7;30.26;29.57
PA;1503408;Inhangapi;29.13;26.57;21.51
PA;1503457;Ipixuna do Pará;34.61;40.6;30.85
PA;1503507;Irituia;38.85;27.37;29.98
PA;1503606;Itaituba;22.36;21.3;11.47
PA;1503705;Itupiranga;45.17;39.06;31.65
PA;1503754;Jacareacanga;42.6;37.88;42.41
PA;1503804;Jacundá;16.54;13.91;11.94
PA;1503903;Juruti;45.51;57.58;28.55
PA;1504000;Limoeiro do Ajuru;35.35;39.06;38.31
PA;1504059;Mãe do Rio;31.58;28.18;14.14
PA;1504109;Magalhães Barata;42.8;54.48;31.31
PA;1504208;Marabá;24.98;16.64;10.34
PA;1504307;Maracanã;46.58;44.74;31.11
PA;1504406;Marapanim;41.44;34.82;20.6
PA;1504422;Marituba;29.54;16.19;5.35
PA;1504455;Medicilândia;43.12;22.94;23.69
PA;1504505;Melgaço;42.19;48.7;43.92
PA;1504604;Mocajuba;32.38;37.26;28.12
PA;1504703;Moju;37.03;34.72;24.22
PA;1504752;Mojuí dos Campos;;;
PA;1504802;Monte Alegre;35.82;37.06;31.58
PA;1504901;Muaná;42.49;32.38;24.12
PA;1504950;Nova Esperança do Piriá;28.35;43.52;46.55
PA;1504976;Nova Ipixuna;37.01;22.53;18.07
