Sigla	Código	Município	1991	2000	2010
MG	3157278	Santa Bárbara do Monte Verde	59.71	34.67	21.63
MG	3157302	Santa Bárbara do Tugúrio	71.58	53.31	18.84
MG	3157336	Santa Cruz de Minas	59.01	21.93	8.45
MG	3157377	Santa Cruz de Salinas	76.04	75.83	42.8
MG	3157401	Santa Cruz do Escalvado	79.58	57.04	23.35
MG	3157500	Santa Efigênia de Minas	72.59	61.8	31.64
MG	3157609	Santa Fé de Minas	68.41	61.5	32.46
MG	3157658	Santa Helena de Minas	81.45	61.85	47.38
MG	3157708	Santa Juliana	25.83	9.91	2.98
MG	3157807	Santa Luzia	33.36	20.79	7.99
MG	3157906	Santa Margarida	61.55	36.7	34.42
MG	3158003	Santa Maria de Itabira	79.37	41.28	18.58
MG	3158102	Santa Maria do Salto	79.09	53.77	25.42
MG	3158201	Santa Maria do Suaçuí	70.53	54.46	28.32
MG	3158300	Santana da Vargem	43.3	12.48	6.47
MG	3158409	Santana de Cataguases	64.17	26.67	14.07
MG	3158508	Santana de Pirapama	72.57	47.82	17.5
MG	3158607	Santana do Deserto	47.48	25.58	13.39
MG	3158706	Santana do Garambéu	64.71	54.58	21.99
MG	3158805	Santana do Jacaré	28.44	19.02	9.3
MG	3158904	Santana do Manhuaçu	67.87	31.46	25.93
MG	3158953	Santana do Paraíso	59.57	34.79	10.46
MG	3159001	Santana do Riacho	68.81	35.18	19.28
MG	3159100	Santana dos Montes	73.52	54.29	20.12
MG	3159209	Santa Rita de Caldas	32.6	17.57	5.91
MG	3159308	Santa Rita de Jacutinga	51.99	28.02	11.37
MG	3159357	Santa Rita de Minas	71.77	32.25	19.32
MG	3159407	Santa Rita de Ibitipoca	80.23	50.34	25.37
MG	3159506	Santa Rita do Itueto	78.57	46.09	21.08
MG	3159605	Santa Rita do Sapucaí	37.16	13.87	4.96
MG	3159704	Santa Rosa da Serra	50.74	12.13	8.64
MG	3159803	Santa Vitória	47.46	22.96	4.94
MG	3159902	Santo Antônio do Amparo	58.6	25.1	12.46
MG	3160009	Santo Antônio do Aventureiro	57.25	33.36	12.19
MG	3160108	Santo Antônio do Grama	71.28	37.07	18.65
MG	3160207	Santo Antônio do Itambé	81.07	70.54	45.53
MG	3160306	Santo Antônio do Jacinto	80.54	67.24	35.46
MG	3160405	Santo Antônio do Monte	35.54	6.3	3.06
MG	3160454	Santo Antônio do Retiro	85.83	71.67	57.66
MG	3160504	Santo Antônio do Rio Abaixo	70.46	42.98	30.24
MG	3160603	Santo Hipólito	73.45	55.72	21.56
MG	3160702	Santos Dumont	45.41	24.93	12.75
MG	3160801	São Bento Abade	49.88	27.14	9.59
MG	3160900	São Brás do Suaçuí	54.97	37.31	10.08
MG	3160959	São Domingos das Dores	78.99	27.19	29.01
MG	3161007	São Domingos do Prata	61.12	40.59	14.02
MG	3161056	São Félix de Minas	78.38	50.46	30.01
MG	3161106	São Francisco	78.76	64.52	37.96
MG	3161205	São Francisco de Paula	64.97	24.39	5.54
MG	3161304	São Francisco de Sales	32.51	24.59	9.5
MG	3161403	São Francisco do Glória	60.42	35.09	16.22
MG	3161502	São Geraldo	66.07	32.3	10.4
MG	3161601	São Geraldo da Piedade	77.88	57.34	30.88
MG	3161650	São Geraldo do Baixio	70.04	49.53	20.52
MG	3161700	São Gonçalo do Abaeté	53.18	30.96	12.42
MG	3161809	São Gonçalo do Pará	37.32	17.65	6.15
MG	3161908	São Gonçalo do Rio Abaixo	53.57	45.77	17.61
MG	3162005	São Gonçalo do Sapucaí	45.25	19.27	9.82
MG	3162104	São Gotardo	34.01	35.7	4.58
MG	3162203	São João Batista do Glória	29.26	16.04	5.5
MG	3162252	São João da Lagoa	80.79	58.94	32.7
MG	3162302	São João da Mata	37.45	18.01	8.41
MG	3162401	São João da Ponte	81.18	63.82	37.87
MG	3162450	São João das Missões	93.35	74.93	53.37
MG	3162500	São João del Rei	36.19	15.22	7.22
MG	3162559	São João do Manhuaçu	61.01	37.03	24.73
MG	3162575	São João do Manteninha	80.06	38.77	16.36
MG	3162609	São João do Oriente	59.82	41.33	17.27
MG	3162658	São João do Pacuí	85.42	69.31	42.34
MG	3162708	São João do Paraíso	74.77	61.76	28.08
MG	3162807	São João Evangelista	65.45	52.8	28.51
MG	3162906	São João Nepomuceno	35.12	17.26	7.3
MG	3162922	São Joaquim de Bicas	52.73	34.24	10.02
MG	3162948	São José da Barra	28.51	18.32	6.67
MG	3162955	São José da Lapa	29.71	17.33	9.47
MG	3163003	São José da Safira	61.25	59.29	24.85
MG	3163102	São José da Varginha	27.35	31.83	10.64
MG	3163201	São José do Alegre	64.37	27.07	10.85
MG	3163300	São José do Divino	80.14	56.94	28.37
MG	3163409	São José do Goiabal	66.27	43	18.46
MG	3163508	São José do Jacuri	74.3	48.98	36.15
MG	3163607	São José do Mantimento	80.85	49.5	25.15
MG	3163706	São Lourenço	37.18	11.94	5.89
MG	3163805	São Miguel do Anta	72.48	35.82	20.84
MG	3163904	São Pedro da União	53.91	17.45	9.8
MG	3164001	São Pedro dos Ferros	65.25	36.53	15.94
MG	3164100	São Pedro do Suaçuí	75.91	57.64	27.86
MG	3164209	São Romão	70.75	63.34	35.65
MG	3164308	São Roque de Minas	22.72	15.26	7.33
MG	3164407	São Sebastião da Bela Vista	36.56	15.76	6.35
MG	3164431	São Sebastião da Vargem Alegre	72.37	45.63	14.83
MG	3164472	São Sebastião do Anta	63.62	44.37	25.46
MG	3164506	São Sebastião do Maranhão	80.95	67.94	42.71
MG	3164605	São Sebastião do Oeste	48.87	29.08	5.94
MG	3164704	São Sebastião do Paraíso	25.53	9.95	4.09
MG	3164803	São Sebastião do Rio Preto	84.73	33.52	17.21
MG	3164902	São Sebastião do Rio Verde	60.2	61.28	12.18
MG	3165008	São Tiago	60.34	32.39	10.99
MG	3165107	São Tomás de Aquino	35.1	13.36	5.94
MG	3165206	São Thomé das Letras	64.02	27.07	13.48
MG	3165305	São Vicente de Minas	55.53	34.1	19.83
MG	3165404	Sapucaí-Mirim	48.75	22.11	9.34
MG	3165503	Sardoá	71.08	52.66	31.97
MG	3165537	Sarzedo	48.75	23.29	5.52
MG	3165552	Setubinha	78.08	67.33	50.45
MG	3165560	Sem-Peixe	79.14	52.52	20.32
MG	3165578	Senador Amaral	34.29	36.16	24.03
MG	3165602	Senador Cortes	70.12	29.83	13.2
MG	3165701	Senador Firmino	69.42	35.41	13.99
MG	3165800	Senador José Bento	28.93	12.6	8.76
MG	3165909	Senador Modestino Gonçalves	77.02	66.58	32.31
MG	3166006	Senhora de Oliveira	80.02	57.91	22.94
MG	3166105	Senhora do Porto	69.74	55.18	29.04
MG	3166204	Senhora dos Remédios	76.21	55.7	30.44
MG	3166303	Sericita	77.82	42.74	25.3
MG	3166402	Seritinga	54.28	35.63	12.23
MG	3166501	Serra Azul de Minas	83.18	74.09	52.42
MG	3166600	Serra da Saudade	32.15	10.6	10.9
MG	3166709	Serra dos Aimorés	61.17	48.19	23.54
MG	3166808	Serra do Salitre	32	22.13	6.6
MG	3166907	Serrania	31.12	19.73	11.44
MG	3166956	Serranópolis de Minas	88	44.1	31.41
MG	3167004	Serranos	63.05	47.51	23.66
MG	3167103	Serro	69.7	63.14	36.35
MG	3167202	Sete Lagoas	33.58	18.67	6.11
MG	3167301	Silveirânia	57.32	53.52	10.68
MG	3167400	Silvianópolis	42.58	12.72	7.67
MG	3167509	Simão Pereira	62.06	20.58	21.99
MG	3167608	Simonésia	75.58	38.61	27.29
MG	3167707	Sobrália	77.47	51.99	24.14
MG	3167806	Soledade de Minas	55.7	23.66	11.6
MG	3167905	Tabuleiro	63.84	35.47	11.23
MG	3168002	Taiobeiras	68.54	51.95	22.67
MG	3168051	Taparuba	67.03	41.53	19
MG	3168101	Tapira	26.5	21.54	7.19
MG	3168200	Tapiraí	64.26	21.78	13.76
MG	3168309	Taquaraçu de Minas	56.78	37.53	20.38
MG	3168408	Tarumirim	76.29	51.35	23.85
MG	3168507	Teixeiras	59.92	40.06	13.73
MG	3168606	Teófilo Otoni	52.92	34.36	17.79
MG	3168705	Timóteo	24.63	15.99	5.57
MG	3168804	Tiradentes	47.89	16.94	7.07
MG	3168903	Tiros	46.14	18.83	10.7
MG	3169000	Tocantins	52.88	25.99	7.41
MG	3169059	Tocos do Moji	39.83	31.18	10.23
MG	3169109	Toledo	33.88	28.74	9.45
MG	3169208	Tombos	49.46	26.63	15.86
MG	3169307	Três Corações	29.05	17.82	8.84
MG	3169356	Três Marias	36.61	23.74	10.14
MG	3169406	Três Pontas	34.9	13.65	6.9
MG	3169505	Tumiritinga	91.41	45.56	21.85
MG	3169604	Tupaciguara	36.34	20.19	6.81
MG	3169703	Turmalina	60.91	48.38	19.79
MG	3169802	Turvolândia	43.15	14.93	5.79
MG	3169901	Ubá	37.12	16.58	5.43
MG	3170008	Ubaí	72.33	70.25	43.56
MG	3170057	Ubaporanga	72.42	44.92	20.47
MG	3170107	Uberaba	17.07	8.43	3.4
MG	3170206	Uberlândia	12.5	9.01	2.98
MG	3170305	Umburatiba	71.25	64.88	29.24
MG	3170404	Unaí	47.4	22.54	10.33
MG	3170438	União de Minas	47.8	22.95	12.41
MG	3170479	Uruana de Minas	81.5	48.55	28.09
MG	3170503	Urucânia	64.18	36.86	14.93
MG	3170529	Urucuia	78.09	66.58	35.63
MG	3170578	Vargem Alegre	76.41	43.47	24.08
MG	3170602	Vargem Bonita	38.51	15.69	7.21
MG	3170651	Vargem Grande do Rio Pardo	81.8	63.07	34.97
MG	3170701	Varginha	20.69	8.75	3.83
MG	3170750	Varjão de Minas	41.34	20.24	7.68
MG	3170800	Várzea da Palma	56.05	41.49	16.62
MG	3170909	Varzelândia	81.45	65.55	43.84
MG	3171006	Vazante	37.71	17.88	5.39
MG	3171030	Verdelândia	83.53	73.75	37.92
MG	3171071	Veredinha	82.51	49.34	29.45
MG	3171105	Veríssimo	32.1	17.65	9.47
MG	3171154	Vermelho Novo	73.06	35.77	30.07
MG	3171204	Vespasiano	41.03	21.91	8.06
MG	3171303	Viçosa	36.24	17.93	7.35
MG	3171402	Vieiras	73.27	35.6	18.1
MG	3171501	Mathias Lobato	76.06	54.07	34.68
MG	3171600	Virgem da Lapa	70.61	53.85	34.31
MG	3171709	Virgínia	68.2	40.61	19.33
MG	3171808	Virginópolis	69.88	43.55	19.28
MG	3171907	Virgolândia	69.13	58.3	31.97
MG	3172004	Visconde do Rio Branco	53.06	21.28	6.47
MG	3172103	Volta Grande	54.38	30.01	15.66
MG	3172202	Wenceslau Braz	63.31	29.84	15.09
MS	5000203	Água Clara	33.56	15.21	6
MS	5000252	Alcinópolis	30.38	16.21	4.67
MS	5000609	Amambaí	40.57	31.54	20.69
MS	5000708	Anastácio	52.84	35.49	14.29
MS	5000807	Anaurilândia	45.06	27.4	14.67
MS	5000856	Angélica	48.52	33.21	7.29
MS	5000906	Antônio João	58.87	45.54	25.93
MS	5001003	Aparecida do Taboado	28.75	19.28	6.02
MS	5001102	Aquidauana	46.16	32.85	17.36
MS	5001243	Aral Moreira	44.17	41.75	26.82
MS	5001508	Bandeirantes	35.06	22.11	10.56
MS	5001904	Bataguassu	44.08	18.73	8.09
MS	5002001	Batayporã	53.18	32.63	12.99
MS	5002100	Bela Vista	49.69	40.61	18.26
MS	5002159	Bodoquena	53.63	37.94	17.61
MS	5002209	Bonito	48.27	26.63	8.74
MS	5002308	Brasilândia	39.94	17.14	5.47
MS	5002407	Caarapó	47.55	37.57	18.24
MS	5002605	Camapuã	29.13	20.37	6.96
MS	5002704	Campo Grande	17.05	13.96	4.59
MS	5002803	Caracol	53.6	39.97	15.78
MS	5002902	Cassilândia	28.26	19.69	3.87
MS	5002951	Chapadão do Sul	22.51	7.66	3.17
MS	5003108	Corguinho	53.26	31.98	12.48
MS	5003157	Coronel Sapucaia	42.64	38.98	35.06
MS	5003207	Corumbá	40.44	32.24	16.11
MS	5003256	Costa Rica	39.46	56.51	5.45
MS	5003306	Coxim	44.51	26.65	8.47
MS	5003454	Deodápolis	51.1	34.59	7.79
MS	5003488	Dois Irmãos do Buriti	60.51	53.26	29.35
MS	5003504	Douradina	46.43	37.19	19.72
MS	5003702	Dourados	29.83	19.48	5.96
MS	5003751	Eldorado	49.12	32.76	12.39
MS	5003801	Fátima do Sul	40.79	27.73	7.62
MS	5003900	Figueirão	29.77	27.23	7.59
MS	5004007	Glória de Dourados	45.86	28.53	6.95
MS	5004106	Guia Lopes da Laguna	52.67	35.4	19.15
MS	5004304	Iguatemi	41.92	23.81	13.89
MS	5004403	Inocência	30.48	20.46	6.7
MS	5004502	Itaporã	44.45	31.43	22.5
MS	5004601	Itaquiraí	62.63	42.37	20.48
MS	5004700	Ivinhema	47.36	24.17	7.72
MS	5004809	Japorã	76.67	55.55	56.46
MS	5004908	Jaraguari	35.84	29.98	13.49
MS	5005004	Jardim	42.49	27.83	11.42
MS	5005103	Jateí	62.18	29.59	11.07
MS	5005152	Juti	54.59	42.11	22.95
MS	5005202	Ladário	45.73	34.38	17.13
MS	5005251	Laguna Carapã	39.77	36.21	21.84
MS	5005400	Maracaju	34.94	26.09	7.82
MS	5005608	Miranda	58.5	63.53	25.34
MS	5005681	Mundo Novo	37.84	21.27	10.2
MS	5005707	Naviraí	32.4	19.84	6.88
MS	5005806	Nioaque	63.75	44.54	27.53
MS	5006002	Nova Alvorada do Sul	37.49	21.75	7.44
MS	5006200	Nova Andradina	34.12	18.54	8.27
MS	5006259	Novo Horizonte do Sul	72.46	43.11	11.49
MS	5006275	Paraíso das Águas			
MS	5006309	Paranaíba	33.08	19.03	5.67
MS	5006358	Paranhos	65.63	50.8	52.84
MS	5006408	Pedro Gomes	50.25	32.86	12.72
MS	5006606	Ponta Porã	31.54	25.84	16.69
MS	5006903	Porto Murtinho	54.9	39.58	22.79
MS	5007109	Ribas do Rio Pardo	28.09	19.7	9.84
MS	5007208	Rio Brilhante	35.32	24.49	9.26
MS	5007307	Rio Negro	45.9	26	12.4
MS	5007406	Rio Verde de Mato Grosso	42.76	23.44	8.7
MS	5007505	Rochedo	48.95	31.71	10.99
MS	5007554	Santa Rita do Pardo	50.77	21.99	11.13
MS	5007695	São Gabriel do Oeste	27	15.51	4.91
MS	5007703	Sete Quedas	45.94	31.36	22.79
MS	5007802	Selvíria	40.81	27.76	12.62
MS	5007901	Sidrolândia	39.55	31.47	17.19
MS	5007935	Sonora	21.15	22.05	8.35
MS	5007950	Tacuru	47.71	44.95	34.36
MS	5007976	Taquarussu	55.66	39.9	13.88
MS	5008008	Terenos	43.27	30.61	17.75
MS	5008305	Três Lagoas	25.92	15.35	4.85
MS	5008404	Vicentina	52.08	25.75	7.56
MT	5100102	Acorizal	62.58	50.23	28.54
MT	5100201	Água Boa	37.99	21.15	7.38
MT	5100250	Alta Floresta	41.72	19.86	5.77
MT	5100300	Alto Araguaia	39.61	22.09	9.48
MT	5100359	Alto Boa Vista	56.02	39.03	35.68
MT	5100409	Alto Garças	38.06	18.56	7.7
MT	5100508	Alto Paraguai	58.16	42.86	24.55
MT	5100607	Alto Taquari	22.5	18.79	4.3
MT	5100805	Apiacás	42.62	29.4	12.73
MT	5101001	Araguaiana	46.46	23.01	9.57
MT	5101209	Araguainha	52.89	17.26	9.69
MT	5101258	Araputanga	38.57	21.25	9.03
MT	5101308	Arenápolis	42.6	35.18	11.2
MT	5101407	Aripuanã	34.87	12.47	19.96
MT	5101605	Barão de Melgaço	64.91	48.04	27.47
MT	5101704	Barra do Bugres	41.95	28.48	14.73
MT	5101803	Barra do Garças	31.74	19.03	10.88
MT	5101852	Bom Jesus do Araguaia	56.82	28.21	16.68
MT	5101902	Brasnorte	23.3	19.09	17.46
MT	5102504	Cáceres	48.06	30.73	14.28
MT	5102603	Campinápolis	54.75	45.12	54.03
MT	5102637	Campo Novo do Parecis	22.05	23.83	2.18
MT	5102678	Campo Verde	26.42	16.38	3.57
MT	5102686	Campos de Júlio	27.65	64.8	1.8
MT	5102694	Canabrava do Norte	35.11	29.14	27.37
MT	5102702	Canarana	35.31	17.7	10.29
MT	5102793	Carlinda	67.08	39.9	18.91
MT	5102850	Castanheira	43.26	28.91	20.79
MT	5103007	Chapada dos Guimarães	47.4	40.3	18.62
MT	5103056	Cláudia	8.95	19.58	11.68
MT	5103106	Cocalinho	39.05	23.93	12.8
MT	5103205	Colíder	52.13	22.66	8.8
MT	5103254	Colniza	52.47	39.31	31.89
MT	5103304	Comodoro	42.75	33.13	17.62
MT	5103353	Confresa	68.89	42.51	25.71
MT	5103361	Conquista D'Oeste	42.43	44.33	10.77
MT	5103379	Cotriguaçu	36.35	42.91	35.44
MT	5103403	Cuiabá	20.89	14.11	5.31
MT	5103437	Curvelândia	63.36	36.25	14.43
MT	5103452	Denise	46.64	24.13	7.34
MT	5103502	Diamantino	25.41	23.3	9.18
MT	5103601	Dom Aquino	40.28	25.37	13.08
MT	5103700	Feliz Natal	26.63	15.17	11.93
MT	5103809	Figueirópolis D'Oeste	53.27	31.4	9.17
MT	5103858	Gaúcha do Norte	59.15	16.45	38.53
MT	5103908	General Carneiro	68	50.66	31.58
MT	5103957	Glória D'Oeste	22.68	28.35	10.66
MT	5104104	Guarantã do Norte	49.13	24.12	10.6
MT	5104203	Guiratinga	32.86	30.6	12.53
MT	5104500	Indiavaí	41.5	21.97	14.09
MT	5104526	Ipiranga do Norte	43.39	13.27	5.92
MT	5104542	Itanhangá	31.99	29.05	12.9
MT	5104559	Itaúba	31.9	48.53	13.14
MT	5104609	Itiquira	46.93	18.89	8.66
MT	5104807	Jaciara	28.92	17.99	8.84
MT	5104906	Jangada	70.7	44.97	40.41
MT	5105002	Jauru	62.44	42.1	21.23
MT	5105101	Juara	45.04	18.19	10.64
MT	5105150	Juína	28.19	17.59	10.48
MT	5105176	Juruena	26.82	15.83	16.58
MT	5105200	Juscimeira	39.92	32.51	9.91
MT	5105234	Lambari D'Oeste	67.19	35.84	10
MT	5105259	Lucas do Rio Verde	25.16	4.47	2.64
MT	5105309	Luciára	60.4	48.17	16.54
MT	5105507	Vila Bela da Santíssima Trindade	52.56	42.54	29.73
MT	5105580	Marcelândia	16.46	10.38	12.32
MT	5105606	Matupá	26.96	27.15	16.03
MT	5105622	Mirassol d'Oeste	31.74	24.85	9.14
MT	5105903	Nobres	50.05	32.89	11.98
MT	5106000	Nortelândia	44.04	34.52	15.73
MT	5106109	Nossa Senhora do Livramento	65.94	50.24	27.02
MT	5106158	Nova Bandeirantes	55.04	52.31	24.46
MT	5106174	Nova Nazaré	79.63	34.85	39.06
MT	5106182	Nova Lacerda	66.95	29.23	23.66
MT	5106190	Nova Santa Helena	36.8	26.18	10.98
MT	5106208	Nova Brasilândia	57.06	36.04	25.34
MT	5106216	Nova Canaã do Norte	51.77	28.53	16.15
MT	5106224	Nova Mutum	25.47	8.07	2.85
MT	5106232	Nova Olímpia	29.78	22.48	9.91
MT	5106240	Nova Ubiratã	30.2	15.38	12.27
MT	5106257	Nova Xavantina	39.1	22.37	11.07
MT	5106265	Novo Mundo	54.92	35.42	20.83
MT	5106273	Novo Horizonte do Norte	52.37	28.4	21.74
MT	5106281	Novo São Joaquim	45.45	27.02	13.64
MT	5106299	Paranaíta	48.49	28.62	15.98
MT	5106307	Paranatinga	47.42	24.14	14.68
MT	5106315	Novo Santo Antônio	55.63	42.02	22.4
MT	5106372	Pedra Preta	36.89	18.07	10.15
MT	5106422	Peixoto de Azevedo	26.45	27.3	27.37
MT	5106455	Planalto da Serra	65.85	41.25	21.44
MT	5106505	Poconé	45.35	46.68	21.09
MT	5106653	Pontal do Araguaia	35.28	17.96	7.36
MT	5106703	Ponte Branca	45.83	19.7	7.57
MT	5106752	Pontes e Lacerda	32.31	23.32	9.04
MT	5106778	Porto Alegre do Norte	63.71	40.68	22.61
MT	5106802	Porto dos Gaúchos	40.08	12.54	8.41
MT	5106828	Porto Esperidião	52	38.51	23.19
MT	5106851	Porto Estrela	75.74	41.11	38.53
MT	5107008	Poxoréo	46.82	33.67	19.17
MT	5107040	Primavera do Leste	23.49	8.06	2.57
MT	5107065	Querência	45.95	25.88	13.19
MT	5107107	São José dos Quatro Marcos	44.89	27.86	10.26
MT	5107156	Reserva do Cabaçal	59.51	38.23	16.24
MT	5107180	Ribeirão Cascalheira	50.23	36.66	24.05
MT	5107198	Ribeirãozinho	64.15	26.39	5.03
MT	5107206	Rio Branco	52.74	34.88	8.57
MT	5107248	Santa Carmem	7.94	24.73	8.3
MT	5107263	Santo Afonso	39.05	40.67	11.74
MT	5107297	São José do Povo	53.11	28.82	17.89
MT	5107305	São José do Rio Claro	15.98	23.01	10.61
MT	5107354	São José do Xingu	42.15	31.25	20.22
MT	5107404	São Pedro da Cipa	27.59	25.54	8.82
MT	5107578	Rondolândia	67.34	45.38	27.89
MT	5107602	Rondonópolis	28.12	16.61	5.44
MT	5107701	Rosário Oeste	54.02	42.49	19.26
MT	5107743	Santa Cruz do Xingu	15.67	84.42	15.94
MT	5107750	Salto do Céu	52.63	33.74	14.91
MT	5107768	Santa Rita do Trivelato	55.48	82.7	5.79
MT	5107776	Santa Terezinha	69.05	49.2	35.5
MT	5107792	Santo Antônio do Leste	28.46	46.69	18.88
MT	5107800	Santo Antônio do Leverger	61.04	40.75	16.76
MT	5107859	São Félix do Araguaia	47.64	35.37	30.01
MT	5107875	Sapezal	9.45	4.03	4.64
MT	5107883	Serra Nova Dourada	68.78	76.06	16.82
MT	5107909	Sinop	11.39	8.08	3.28
MT	5107925	Sorriso	18.74	6.94	5.88
MT	5107941	Tabaporã	37.99	34.76	10.98
MT	5107958	Tangará da Serra	32.82	15.22	6.52
MT	5108006	Tapurah	29.57	9.48	4.25
MT	5108055	Terra Nova do Norte	46.14	37.39	13.67
MT	5108105	Tesouro	45.33	23.02	21.21
MT	5108204	Torixoréu	35.47	24.25	14.57
MT	5108303	União do Sul	20.67	5.64	11.28
MT	5108352	Vale de São Domingos	55.56	34.98	13.58
MT	5108402	Várzea Grande	29.63	18.41	7.03
MT	5108501	Vera	24.57	8.5	8.96
MT	5108600	Vila Rica	53.93	34.81	13.61
MT	5108808	Nova Guarita	49.47	34.29	18.76
MT	5108857	Nova Marilândia	33.31	17.43	7.56
MT	5108907	Nova Maringá	29.76	23.91	8.53
MT	5108956	Nova Monte verde	48.05	32.62	13.1
MT	5199919	São Gonçalo			
PA	1500107	Abaetetuba	63.64	61.15	38.95
PA	1500131	Abel Figueiredo	49.42	32.46	31.19
PA	1500206	Acará	80.45	65.28	53.47
PA	1500305	Afuá	70.69	67.95	64.88
PA	1500347	Água Azul do Norte	61.91	49.49	33.99
PA	1500404	Alenquer	71.97	67.77	52.34
PA	1500503	Almeirim	51.49	48.37	38.3
PA	1500602	Altamira	49.44	32.47	22.38
PA	1500701	Anajás	60.03	62.75	62.02
PA	1500800	Ananindeua	33.61	28.77	13.94
PA	1500859	Anapu	84.72	52.07	44.8
PA	1500909	Augusto Corrêa	80.66	72.65	62.59
PA	1500958	Aurora do Pará	68.74	65.34	55.64
PA	1501006	Aveiro	78.05	79.05	65.69
PA	1501105	Bagre	80.89	73.64	59.68
PA	1501204	Baião	81.47	67.81	47.95
PA	1501253	Bannach	81.28	46.27	34.52
PA	1501303	Barcarena	45.51	41.82	26.03
PA	1501402	Belém	26.86	24.45	13.04
PA	1501451	Belterra	71.97	72.9	47.03
PA	1501501	Benevides	68.42	45.18	21.31
PA	1501576	Bom Jesus do Tocantins	61.62	56.13	31.11
PA	1501600	Bonito	75.24	62.82	47.84
PA	1501709	Bragança	71.73	58.74	41.59
PA	1501725	Brasil Novo	58.04	40.05	41.29
PA	1501758	Brejo Grande do Araguaia	84.48	55.81	40.26
PA	1501782	Breu Branco	62.14	51.3	43.11
PA	1501808	Breves	74.01	66.84	56.22
PA	1501907	Bujaru	71.06	71.83	54
PA	1501956	Cachoeira do Piriá	89.08	80.66	67.43
PA	1502004	Cachoeira do Arari	69.56	72.31	54.4
PA	1502103	Cametá	79.15	74.21	50.71
PA	1502152	Canaã dos Carajás	68.96	42.7	20.83
PA	1502202	Capanema	55.59	48.27	30.91
PA	1502301	Capitão Poço	76.3	69.76	50.15
PA	1502400	Castanhal	49.63	39.18	22.93
PA	1502509	Chaves	76.22	77.04	63.04
PA	1502608	Colares	72.8	64.44	51.27
PA	1502707	Conceição do Araguaia	55.73	47.02	27.91
PA	1502756	Concórdia do Pará	58.7	49.01	38.98
PA	1502764	Cumaru do Norte	48.6	39.38	36.37
PA	1502772	Curionópolis	48.45	53.93	34.88
PA	1502806	Curralinho	69.3	56.88	60.34
PA	1502855	Curuá	71.4	74.95	61.12
PA	1502905	Curuçá	81.55	69.56	50.49
PA	1502939	Dom Eliseu	50.52	51.61	28.87
PA	1502954	Eldorado dos Carajás	57.17	61.52	44.12
PA	1503002	Faro	90.64	76.74	55.62
PA	1503044	Floresta do Araguaia	68.95	57.05	46.37
PA	1503077	Garrafão do Norte	77.12	72.43	49.27
PA	1503093	Goianésia do Pará	57.17	43.53	35.6
PA	1503101	Gurupá	74.6	70.19	54.73
PA	1503200	Igarapé-Açu	67.14	59.32	42.96
PA	1503309	Igarapé-Miri	67.99	63.17	53.09
PA	1503408	Inhangapi	67.56	59.78	43.21
PA	1503457	Ipixuna do Pará	65.94	70.84	52.27
PA	1503507	Irituia	74.09	59.85	53.19
PA	1503606	Itaituba	50.77	45.42	24.77
PA	1503705	Itupiranga	74.95	66.07	51.56
PA	1503754	Jacareacanga	62.27	52.18	52.6
PA	1503804	Jacundá	51.14	41.67	31.68
PA	1503903	Juruti	75.44	81.45	49.58
PA	1504000	Limoeiro do Ajuru	73.66	74.26	63.67
PA	1504059	Mãe do Rio	68.89	52.77	35.53
PA	1504109	Magalhães Barata	80.87	77.95	50.81
PA	1504208	Marabá	53.78	38.88	23.53
PA	1504307	Maracanã	76.07	72.34	54.06
PA	1504406	Marapanim	72.04	63.88	43.46
PA	1504422	Marituba	57.41	42.14	17.02
PA	1504455	Medicilândia	62.81	42.35	39.49
PA	1504505	Melgaço	81.49	78.64	73.43
PA	1504604	Mocajuba	72.89	66.44	56.69
PA	1504703	Moju	68.12	62.8	45.7
PA	1504752	Mojuí dos Campos			
PA	1504802	Monte Alegre	70.09	62.99	51.73
PA	1504901	Muaná	71.8	65.17	52.07
PA	1504950	Nova Esperança do Piriá	73.78	67.46	64.94
PA	1504976	Nova Ipixuna	75.96	51.87	44.7
PA	1505007	Nova Timboteua	69.84	54.41	41.2
PA	1505031	Novo Progresso	37.86	23.35	12.03
PA	1505064	Novo Repartimento	71.47	65.92	46.1
PA	1505106	Óbidos	63.48	61.18	48.27
PA	1505205	Oeiras do Pará	63.98	75.22	59.37
PA	1505304	Oriximiná	58.93	52	46.08
PA	1505403	Ourém	73.77	68.66	48.02
PA	1505437	Ourilândia do Norte	50.37	46.15	23.09
PA	1505486	Pacajá	83.59	66.68	55.04
PA	1505494	Palestina do Pará	77.37	62.57	39.35
PA	1505502	Paragominas	50.77	44.26	24.5
PA	1505536	Parauapebas	36.32	37.34	13.17
PA	1505551	Pau D'Arco	63.47	58	38.62
PA	1505601	Peixe-Boi	72.62	66.2	47.64
PA	1505635	Piçarra	77.58	50.1	39.73
PA	1505650	Placas	82.32	60.24	53.83
PA	1505700	Ponta de Pedras	68.7	65.93	52.26
PA	1505809	Portel	69.03	69.01	60.55
PA	1505908	Porto de Moz	68.72	71.4	56.21
PA	1506005	Prainha	74.41	75.2	67.23
PA	1506104	Primavera	81.84	70.27	48.38
PA	1506112	Quatipuru	81.82	67.95	52.44
PA	1506138	Redenção	42.38	32.21	15.48
PA	1506161	Rio Maria	59.88	33.91	22.47
PA	1506187	Rondon do Pará	43.72	40.39	30
PA	1506195	Rurópolis	81.7	58.36	48.07
