Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (1970),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (1970),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (1970),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (1970),
BA,2911402,Glória,5774.0713815507,168.7827980844,4225.1687746214,1380.1198088449,
BA,2911501,Gongogi,24632.0316671438,2469.5559765941,8537.5250723143,13624.9506182354,
BA,2911600,Governador Mangabeira,32947.4356334689,1740.8262173808,8332.726449784,22873.8829663042,
BA,2911659,Guajeru,,,,,
BA,2911709,Guanambi,65608.781321542,11736.2218177941,34886.3551410484,18986.2043626995,
BA,2911808,Guaratinga,37242.3951190577,987.9087892396,16007.5342441606,20246.9520856574,
BA,2911857,Heliópolis,,,,,
BA,2911907,Iaçu,25564.850764352,1524.6446404904,13947.3801790255,10092.825944836,
BA,2912004,Ibiassucê,9579.6517540968,591.3180242576,2957.5864246721,6030.7473051671,
BA,2912103,Ibicaraí,79596.4129001068,6608.4922882044,35113.8548293847,37874.0657825177,
BA,2912202,Ibicoara,4308.1692609145,1154.7135909597,1146.303183835,2007.1524861198,
BA,2912301,Ibicuí,34479.4227205113,2245.9455224991,8978.4697066693,23255.007491343,
BA,2912400,Ibipeba,24254.6127762674,348.6688854385,4647.9973993547,19257.9464914743,
BA,2912509,Ibipitanga,7589.6914405562,130.5164713339,3826.7921921764,3632.3827770459,
BA,2912608,Ibiquera,7930.1664679125,312.1779303714,3839.5756898808,3778.4128476603,
BA,2912707,Ibirapitanga,33112.0574821498,1409.3065476779,8281.0492014534,23421.7017330185,
BA,2912806,Ibirapuã,11379.7482930199,349.4417117681,4398.4734532495,6631.8331280023,
BA,2912905,Ibirataia,44409.5550759145,1920.3582129032,17435.9173414631,25053.2795215482,
BA,2913002,Ibitiara,18739.2338069058,2251.1212876594,8658.1788731681,7829.9336460783,
BA,2913101,Ibititá,33786.7924162392,336.5642638731,5823.1531154951,27627.075036871,
BA,2913200,Ibotirama,16505.0001048107,2155.7453520297,9712.9025415159,4636.3522112648,
BA,2913309,Ichu,4929.293789794,143.4537174612,2152.0913699658,2633.7487023672,
BA,2913408,Igaporã,13349.4309903085,491.1959710931,4882.0831728166,7976.1518463989,
BA,2913457,Igrapiúna,,,,,
BA,2913507,Iguaí,40805.7413045962,3655.799062259,15311.3861761989,21838.5560661386,
BA,2913606,Ilhéus,918819.977370358,145521.748710327,590595.925274913,182702.303385117,
BA,2913705,Inhambupe,27237.0784282102,1889.4130451446,10232.4863788438,15115.1790042218,
BA,2913804,Ipecaetá,16774.617167045,720.8244290242,4382.1405851575,11671.6521528635,
BA,2913903,Ipiaú,78473.5240401793,6912.4977614297,36960.31270531,34600.7135734396,
BA,2914000,Ipirá,57178.1674386027,4561.0420493278,21366.8934580645,31250.2319312107,
BA,2914109,Ipupiara,8143.9015094913,171.4410041031,3813.1112623823,4159.3492430059,
BA,2914208,Irajuba,12086.5536529844,241.4947887418,4917.0305032203,6928.0283610221,
BA,2914307,Iramaia,14889.228818817,512.9405572044,4539.0290500516,9837.2592115612,
BA,2914406,Iraquara,12486.6368709484,349.8849229192,3348.7562881022,8787.9956599271,
BA,2914505,Irará,38432.3041178395,3583.2855432492,13577.0603864668,21271.9581881235,
BA,2914604,Irecê,235790.323327575,4946.6281036181,66217.2702309217,164626.424993037,
BA,2914653,Itabela,,,,,
BA,2914703,Itaberaba,61530.2721824048,9783.1858173988,43745.8944495306,8001.1919154755,
BA,2914802,Itabuna,557970.724511083,75570.221144918,410966.86788221,71433.6354839549,
BA,2914901,Itacaré,33123.8166803429,1001.4695786547,7912.9762272713,24209.3708744167,
BA,2915007,Itaeté,33599.0732702033,1831.8958482898,12225.6592032855,19541.518218628,
BA,2915106,Itagi,23296.7958831575,915.1753641919,6294.1606547137,16087.4598642517,
BA,2915205,Itagibá,46647.4766821798,1253.9727096418,7555.1339278547,37838.3700446835,
BA,2915304,Itagimirim,11932.0387327284,3440.1700109501,6671.5403601818,1820.3283615965,
BA,2915353,Itaguaçu da Bahia,,,,,
BA,2915403,Itaju do Colônia,33661.0099044773,2639.6712974634,6663.6424790439,24357.6961279703,
BA,2915502,Itajuípe,118521.647637737,4146.8971003304,60442.7499729163,53932.0005644905,
BA,2915601,Itamaraju,71677.5799776824,4690.6114134113,38148.6314524751,28838.337111796,
BA,2915700,Itamari,17089.35152663,512.6286084765,4450.124128299,12126.5987898546,
BA,2915809,Itambé,52403.9956823048,7120.2252814804,16426.6579403727,28857.1124604515,
BA,2915908,Itanagra,5058.5887984113,355.5629852095,1722.4674512051,2980.5583619965,
BA,2916005,Itanhém,24351.3714649434,2460.8331717381,15692.2388745993,6198.2994186059,
BA,2916104,Itaparica,55791.8272128913,31582.7116834161,18643.2593996153,5565.8561298599,
BA,2916203,Itapé,23508.2219731108,900.1518985941,4492.7860278058,18115.2840467111,
BA,2916302,Itapebi,34518.8407479393,1728.3747295074,14877.571951307,17912.894067125,
BA,2916401,Itapetinga,253032.391140475,40911.5745448905,143366.397011093,68754.4195844928,
BA,2916500,Itapicuru,13003.0573083271,1297.9925676339,4510.1329479105,7194.9317927826,
BA,2916609,Itapitanga,15688.95576856,759.2354044032,5233.2235904518,9696.496773705,
BA,2916708,Itaquara,20652.7473057195,549.1719028252,4982.6433910865,15120.9320118079,
BA,2916807,Itarantim,47068.2156140779,1011.702318725,8336.0930755886,37720.4202197641,
BA,2916856,Itatim,,,,,
BA,2916906,Itiruçu,40497.765856532,1168.1714301528,8040.4723143385,31289.1221120409,
BA,2917003,Itiúba,22722.6311483534,3360.1790111916,10558.7664565188,8803.6856806433,
BA,2917102,Itororó,37878.6218657913,5007.8736898196,19436.4971550053,13434.2510209666,
BA,2917201,Ituaçu,25386.6384046366,932.0336354552,10634.1158567531,13820.488912428,
BA,2917300,Ituberá,54109.8829595011,5393.1494599296,19959.9468694921,28756.7866300794,
BA,2917334,Iuiú,,,,,
BA,2917359,Jaborandi,,,,,
BA,2917409,Jacaraci,9813.2731172831,329.6526531723,3982.3154123284,5501.3050517823,
BA,2917508,Jacobina,168893.937164879,12245.3941215732,85564.7950215718,71083.7480217345,
BA,2917607,Jaguaquara,45314.9514613771,5554.5286989004,17018.3359703219,22742.0867921548,
BA,2917706,Jaguarari,22816.1186807769,1725.3757778091,9842.6874463627,11248.0554566051,
BA,2917805,Jaguaripe,17706.4174087715,1083.3881660386,5905.9097896855,10717.1194530475,
BA,2917904,Jandaíra,9746.6553364258,713.1830459272,3156.0018137303,5877.4704767683,
BA,2918001,Jequié,324445.410205934,62247.8704822925,210651.344145437,51546.195578206,
BA,2918100,Jeremoabo,27641.5868738538,2106.8761536554,12088.9122955017,13445.7984246967,
BA,2918209,Jiquiriçá,18670.4960454177,2721.588741673,5671.7480721848,10277.15923156,
BA,2918308,Jitaúna,41836.0065380091,1881.2429047684,20901.0094043483,19053.7542288923,
BA,2918357,João Dourado,,,,,
BA,2918407,Juazeiro,197977.50407953,45987.0373020237,132588.85312508,19401.6136524259,
BA,2918456,Jucuruçu,,,,,
BA,2918506,Jussara,33494.9531246571,53.4529132987,3742.1609835807,29699.3392277778,
BA,2918555,Jussari,,,,,
BA,2918605,Jussiape,11095.591073717,552.5075783666,4585.1800274166,5957.9034679337,
BA,2918704,Lafaiete Coutinho,6445.0553739385,173.550636847,2493.1069398122,3778.3977972793,
BA,2918753,Lagoa Real,,,,,
BA,2918803,Laje,63334.7426451747,1743.1493043857,15885.972233698,45705.6211070909,
BA,2918902,Lajedão,-738.240843918,237.9779798987,1656.5741794969,-2632.7930033137,
BA,2919009,Lajedinho,11043.7016277848,101.695848649,2367.6427323809,8574.3630467546,
BA,2919058,Lajedo do Tabocal,,,,,
BA,2919108,Lamarão,6085.6518989892,302.9979669288,2954.6913687775,2827.9625632829,
BA,2919157,Lapão,,,,,
BA,2919207,Lauro de Freitas,38104.4498114965,14919.1611921738,16432.0741798649,6753.2144394578,
BA,2919306,Lençóis,7952.0062288181,2878.2148520522,4355.6512266116,718.140150154,
BA,2919405,Licínio de Almeida,9820.3324599414,804.3968740636,4447.9948750399,4567.9407108377,
BA,2919504,Livramento de Nossa Senhora,31777.0010450816,2242.1320384191,14374.091114963,15160.7778916993,
BA,2919553,Luís Eduardo Magalhães,,,,,
BA,2919603,Macajuba,12717.6483811759,524.7287211809,4074.9970003834,8117.9226596119,
BA,2919702,Macarani,63959.2836248266,772.850936679,14439.1185771504,48747.3141109975,
BA,2919801,Macaúbas,27030.4886254256,1696.4246414443,11592.7513559098,13741.3126280714,
BA,2919900,Macururé,4544.5200662334,432.6554827577,2270.4092515061,1841.4553319697,
BA,2919926,Madre de Deus,,,,,
BA,2919959,Maetinga,,,,,
BA,2920007,Maiquinique,8806.4591704762,561.6861350875,3222.269472276,5022.5035631127,
BA,2920106,Mairi,43823.2759141031,1393.7667965684,15465.6140070342,26963.8951105005,
BA,2920205,Malhada,23722.5248193048,751.2823940618,8208.8443187104,14762.3981065326,
BA,2920304,Malhada de Pedras,10524.6085304227,210.7168152114,2144.7639016123,8169.1278135992,
BA,2920403,Manoel Vitorino,13410.6897717194,672.5156535347,4886.428709496,7851.7454086889,
BA,2920452,Mansidão,,,,,
BA,2920502,Maracás,47402.819111716,1435.0949884941,13738.6155031346,32229.1086200876,
BA,2920601,Maragogipe,85243.8164799618,21095.2537506236,22619.3015568505,41529.2611724877,
BA,2920700,Maraú,24512.1400157488,839.9927873845,6173.9550833326,17498.1921450317,
BA,2920809,Marcionílio Souza,29809.8502449012,322.6676966183,24364.2139387777,5122.9686095054,
BA,2920908,Mascote,18190.9747181089,1633.1603563086,6233.8333994833,10323.9809623172,
BA,2921005,Mata de São João,57140.6930407611,16273.4591522424,22691.8122875065,18175.4216010124,
BA,2921054,Matina,,,,,
BA,2921104,Medeiros Neto,14444.1975608906,2353.6951156369,11132.0265460667,958.475899187,
BA,2921203,Miguel Calmon,20077.2674843649,1636.3722591181,13384.2235378903,5056.6716873564,
BA,2921302,Milagres,16431.5515691362,1337.1712517603,11380.3003172924,3714.0800000835,
BA,2921401,Mirangaba,10287.7748291981,240.9741176845,3668.6342063675,6378.1665051463,
BA,2921450,Mirante,,,,,
BA,2921500,Monte Santo,34499.0885424748,1485.7108367165,13324.2190259625,19689.1586797955,
BA,2921609,Morpará,6588.9812733597,226.9976380274,3049.2822086561,3312.7014266761,
BA,2921708,Morro do Chapéu,57140.2080409182,2076.5861829751,13584.5160754143,41479.1057825288,
BA,2921807,Mortugaba,9817.417612865,388.4129380115,2823.724179029,6605.2804958246,
BA,2921906,Mucugê,7914.8994795601,408.5635195427,2818.0900399038,4688.2459201138,
BA,2922003,Mucuri,23027.8421128783,938.8332229921,7914.1211638773,14174.8877260091,
BA,2922052,Mulungu do Morro,,,,,
BA,2922102,Mundo Novo,17894.9313070097,1803.3522470983,9151.9054676634,6939.673592248,
BA,2922201,Muniz Ferreira,10152.7147208487,674.2149021554,3832.982029617,5645.5177890766,
BA,2922250,Muquém de São Francisco,,,,,
BA,2922300,Muritiba,64594.4768634338,13572.4074204736,21557.7983315034,29464.271111457,
BA,2922409,Mutuípe,44274.3286587632,1596.6927780996,12168.3454246049,30509.2904560587,
BA,2922508,Nazaré,72883.9555526469,26771.9529978883,28754.7083007603,17357.294253998,
BA,2922607,Nilo Peçanha,34218.1860286865,1684.5090892511,4102.1327750264,28431.5441644088,
BA,2922656,Nordestina,,,,,
BA,2922706,Nova Canaã,19735.7907384899,667.2400852327,7915.3013003437,11153.2493529135,
BA,2922730,Nova Fátima,,,,,
BA,2922755,Nova Ibiá,,,,,
BA,2922805,Nova Itarana,4937.8470640287,155.1772596474,1682.7393566439,3099.9304477374,
BA,2922854,Nova Redenção,,,,,
BA,2922904,Nova Soure,31755.1207629137,1456.5555835774,21854.1433474199,8444.4218319164,
BA,2923001,Nova Viçosa,34834.7976356058,11363.0266361525,14626.9977825295,8844.7732169239,
BA,2923035,Novo Horizonte,,,,,
BA,2923050,Novo Triunfo,,,,,
BA,2923100,Olindina,10842.8294715394,453.468531211,6318.9933040987,4070.3676362297,
BA,2923209,Oliveira dos Brejinhos,17160.0377226136,1234.1616099677,8651.6513949876,7274.2247176582,
BA,2923308,Ouriçangas,8456.4905561682,178.6078796884,3119.8015313568,5158.081145123,
BA,2923357,Ourolândia,,,,,
BA,2923407,Palmas de Monte Alto,10474.241855161,1617.7635018712,4583.3632909766,4273.1150623132,
BA,2923506,Palmeiras,11683.2053325694,1260.2028964748,6160.234509718,4262.7679263765,
BA,2923605,Paramirim,21647.3523698927,1362.3390720495,7595.7598294088,12689.2534684344,
BA,2923704,Paratinga,21027.9408415598,265.3815228298,8345.5709797732,12416.9883389571,
BA,2923803,Paripiranga,25365.4048002081,2410.2851929601,9839.3158056414,13115.8038016065,
BA,2923902,Pau Brasil,30331.0822796028,1349.7081504948,13266.2004546217,15715.1736744863,
BA,2924009,Paulo Afonso,77426.2152685596,23354.2503263849,53228.097683489,843.8672586857,
BA,2924058,Pé de Serra,,,,,
BA,2924108,Pedrão,12540.453258962,462.5943901158,6077.9422662579,5999.9166025885,
BA,2924207,Pedro Alexandre,9414.8811835579,743.9605086522,3097.2345850605,5573.6860898452,
BA,2924306,Piatã,10971.5030779938,582.8411240173,4636.094577456,5752.5673765205,
BA,2924405,Pilão Arcado,14082.4447727048,403.1215066885,4725.2015160992,8954.1217499171,
BA,2924504,Pindaí,14001.301462499,272.8866483143,5732.6109346351,7995.8038795494,
BA,2924603,Pindobaçu,19439.8892677671,588.4851559604,14182.7838866887,4668.6202251179,
BA,2924652,Pintadas,,,,,
BA,2924678,Piraí do Norte,,,,,
BA,2924702,Piripá,8940.0017270657,925.4703284592,2723.5967901815,5290.934608425,
BA,2924801,Piritiba,22590.6743209129,1389.5444087867,8728.3009022772,12472.8290098488,
BA,2924900,Planaltino,20892.4452868373,496.2254201559,6024.7591327353,14371.4607339464,
BA,2925006,Planalto,52193.7544405646,526.5772887879,12152.6237559934,39514.5533957833,
BA,2925105,Poções,59142.1449846292,5021.8888342741,24066.9131815493,30053.3429688058,
BA,2925204,Pojuca,81331.2258120869,53839.9714303932,24731.6130165873,2759.6413651064,
BA,2925253,Ponto Novo,,,,,
BA,2925303,Porto Seguro,36569.7323261412,2975.8776029301,14211.7012116102,19382.1535116009,
BA,2925402,Potiraguá,36402.7224340182,3897.5911040314,11718.551646481,20786.5796835058,
BA,2925501,Prado,39996.2124498736,3282.9284563083,24600.1289553393,12113.1550382262,
BA,2925600,Presidente Dutra,35889.2277005103,208.3193587961,6425.1301387509,29255.7782029634,
BA,2925709,Presidente Jânio Quadros,9742.0373119728,86.038622226,4024.8502506166,5631.1484391305,
BA,2925758,Presidente Tancredo Neves,,,,,
BA,2925808,Queimadas,19830.7473807485,1859.652123781,12637.8728445254,5333.2224124421,
BA,2925907,Quijingue,5887.0944130131,494.2952008168,3183.3545739513,2209.4446382453,
BA,2925931,Quixabeira,,,,,
BA,2925956,Rafael Jambeiro,,,,,
BA,2926004,Remanso,24219.8116677902,3019.3895132678,11311.009615071,9889.4125394512,
BA,2926103,Retirolândia,7984.7253971361,456.8821939156,3276.7844721517,4251.0587310686,
BA,2926202,Riachão das Neves,16190.9131645835,484.2685635406,6500.3537410411,9206.2908600018,
BA,2926301,Riachão do Jacuípe,51961.9750718706,4202.9005161838,19173.6703607896,28585.4041948975,
BA,2926400,Riacho de Santana,41274.2509492349,2072.4986065079,8855.9428724172,30345.8094703098,
BA,2926509,Ribeira do Amparo,36889.7591479505,885.9069457817,6605.8667250999,29397.9854770689,
BA,2926608,Ribeira do Pombal,50226.6567598157,6006.0449251002,24571.4495387002,19649.1622960152,
BA,2926657,Ribeirão do Largo,,,,,
BA,2926707,Rio de Contas,12269.3300324771,1422.3464627468,5860.7326084405,4986.2509612899,
BA,2926806,Rio do Antônio,8650.6104053964,372.2014998012,4748.0978029522,3530.311102643,
BA,2926905,Rio do Pires,7575.8370562492,215.9658697027,3576.119216711,3783.7519698357,
BA,2927002,Rio Real,21652.7690005494,3456.115801938,9441.892539418,8754.7606591934,
BA,2927101,Rodelas,2117.9758301823,45.0851648642,899.0400714139,1173.8505939043,
BA,2927200,Ruy Barbosa,50296.562182771,4681.4464614408,23604.1989454913,22010.9167758391,
BA,2927309,Salinas da Margarida,10730.4489789002,2278.7300185889,6135.9509154039,2315.7680449072,
BA,2927408,Salvador,9369946.93623319,2485382.10937415,6863878.03119223,20686.7956667837,
BA,2927507,Santa Bárbara,22853.3468041086,1712.7911829314,10303.0557069352,10837.499914242,
BA,2927606,Santa Brígida,3825.2260436905,387.8377205547,2798.6690261146,638.7192970214,
BA,2927705,Santa Cruz Cabrália,70955.6135806491,4989.5383818996,33223.6094184919,32742.4657802576,
BA,2927804,Santa Cruz da Vitória,15717.701867003,1203.9960850701,4690.28539441,9823.4203875229,
BA,2927903,Santa Inês,18654.0230774491,582.082616669,10395.0616500212,7676.8788107587,
BA,2928000,Santaluz,31802.3580461716,5196.6724682451,18736.7300601463,7868.9555177802,
BA,2928059,Santa Luzia,,,,,
BA,2928109,Santa Maria da Vitória,46531.755528806,9648.1367781623,21990.3801691295,14893.2385815142,
BA,2928208,Santana,24638.2744603313,6335.2515555962,10148.4864341671,8154.5364705682,
BA,2928307,Santanópolis,9101.5071760754,375.7057861282,2793.3819773199,5932.4194126273,
BA,2928406,Santa Rita de Cássia,34596.4681880853,2243.6172378366,11781.935681068,20570.915269181,
BA,2928505,Santa Teresinha,13410.2110146092,575.42674664,6860.7467931162,5974.0374748527,
BA,2928604,Santo Amaro,187896.865786724,97757.0411024793,62557.8593975921,27581.9652866536,
BA,2928703,Santo Antônio de Jesus,155794.530552192,16413.8751677786,76240.8777347178,63139.7776496959,
BA,2928802,Santo Estêvão,45221.2961323994,7170.7759415541,20359.0021572406,17691.5180336045,
BA,2928901,São Desidério,12008.4433292886,631.8920047176,4853.4045127753,6523.1468117958,
BA,2928950,São Domingos,,,,,
BA,2929008,São Félix,24713.1140681318,3547.5932164461,14509.3888857762,6656.1319659095,
BA,2929057,São Félix do Coribe,,,,,
BA,2929107,São Felipe,36622.46918859,1275.7960528282,18946.2067645607,16400.4663712009,
BA,2929206,São Francisco do Conde,1542180.17087643,1296238.0956874,241636.398630425,4305.6765586114,
BA,2929255,São Gabriel,,,,,
BA,2929305,São Gonçalo dos Campos,41946.0781271503,3359.39598551,9249.2631545511,29337.4189870892,
BA,2929354,São José da Vitória,,,,,
BA,2929370,São José do Jacuípe,,,,,
BA,2929404,São Miguel das Matas,33689.3922305616,744.9760275998,7261.7448569949,25682.6713459671,
BA,2929503,São Sebastião do Passé,94931.8906097368,20038.5261129757,28960.2794776021,45933.0850191589,
BA,2929602,Sapeaçu,33695.2971799097,1104.1645709912,10590.5629690212,22000.5696398972,
BA,2929701,Sátiro Dias,15980.507691142,460.5118516474,3345.4013891223,12174.5944503723,
BA,2929750,Saubara,,,,,
BA,2929800,Saúde,12538.681340789,364.9437378796,4650.0829442045,7523.6546587051,
BA,2929909,Seabra,24140.6750530857,5254.1025133462,13405.6344141329,5480.9381256066,
BA,2930006,Sebastião Laranjeiras,5590.5163687529,81.049356592,1723.0059740196,3786.4610381413,
BA,2930105,Senhor do Bonfim,97666.1948165542,20825.3628037731,66576.1570711479,10264.6749416334,
BA,2930154,Serra do Ramalho,,,,,
BA,2930204,Sento Sé,38763.1756513384,12918.4938277709,7196.5089865179,18648.1728370496,
BA,2930303,Serra Dourada,14071.6156928391,243.7069482457,3902.5257979132,9925.3829466803,
BA,2930402,Serra Preta,27765.1584684329,1545.2808633215,8138.0543148883,18081.8232902231,
BA,2930501,Serrinha,68356.334101958,9623.8252614185,41617.2773668457,17115.2314736935,
BA,2930600,Serrolândia,17552.8118015397,778.1374784006,5956.668413093,10818.0059100462,
BA,2930709,Simões Filho,502668.302649628,442224.384474611,55981.2736824271,4462.6444925895,
BA,2930758,Sítio do Mato,,,,,
BA,2930766,Sítio do Quinto,,,,,
BA,2930774,Sobradinho,,,,,
BA,2930808,Souto Soares,6350.1791832031,311.6962257569,2092.4502696286,3946.0326878176,
BA,2930907,Tabocas do Brejo Velho,6282.3541292679,267.0249862601,2687.287616931,3328.0415260768,
BA,2931004,Tanhaçu,20392.4754543857,5693.5161958887,4416.2690124425,10282.6902460547,
BA,2931053,Tanque Novo,,,,,
BA,2931103,Tanquinho,15364.5515527058,837.679510976,8227.9307347627,6298.9413069673,
